"customerID","tenure","cancel","InternetService"
"4612-THJBS",56,0,"Fiber optic"
"4277-BWBML",72,1,"No"
"4094-NSEDU",21,0,"Fiber optic"
"0234-TEVTT",48,1,"DSL"
"4304-TSPVK",68,1,"Fiber optic"
"1552-AAGRX",30,1,"Fiber optic"
"2637-FKFSY",3,1,"DSL"
"9796-MVYXX",14,1,"DSL"
"7874-ECPQJ",4,1,"No"
"0020-INWCK",71,1,"Fiber optic"
"7089-RKVSZ",8,1,"No"
"2683-JXWQQ",61,1,"DSL"
"9548-ZMVTX",72,1,"Fiber optic"
"8739-XNIKG",5,1,"Fiber optic"
"9755-JHNMN",49,1,"DSL"
"3981-QSVQI",8,1,"No"
"2789-HQBOU",3,1,"Fiber optic"
"9424-CMPOG",9,1,"No"
"5067-WJEUN",67,1,"DSL"
"3450-WXOAT",46,1,"DSL"
"9251-WNSOD",67,1,"DSL"
"6974-DAFLI",55,1,"No"
"2616-UUTFK",33,1,"DSL"
"7064-JHXCE",62,1,"No"
"5103-MHMHY",1,0,"DSL"
"7989-AWGEH",49,1,"DSL"
"4373-VVHQL",1,1,"DSL"
"4559-UWIHT",14,1,"Fiber optic"
"7268-IGMFD",18,1,"Fiber optic"
"1846-XWOQN",1,0,"Fiber optic"
"0235-KGSLC",1,0,"Fiber optic"
"6650-BWFRT",72,1,"Fiber optic"
"9570-KYEUA",64,1,"Fiber optic"
"6993-YGFJV",69,1,"Fiber optic"
"2712-SYWAY",1,1,"No"
"0730-BGQGF",71,1,"DSL"
"5498-IBWPI",66,1,"DSL"
"9101-NTIXF",2,1,"No"
"0013-SMEOE",71,1,"Fiber optic"
"9314-QDMDW",11,1,"DSL"
"9308-ANMVE",47,1,"DSL"
"2884-GBPFB",35,0,"Fiber optic"
"3757-NJYBX",32,0,"Fiber optic"
"3413-DHLPB",60,1,"Fiber optic"
"7649-PHJVR",11,1,"No"
"6114-TCFID",29,1,"DSL"
"3787-TRIAL",21,1,"DSL"
"2573-GYRUU",48,1,"Fiber optic"
"5156-UMKOW",3,1,"DSL"
"1247-QBVSH",43,1,"DSL"
"6734-GMPVK",5,1,"Fiber optic"
"9822-OAOVB",1,1,"DSL"
"6161-ERDGD",71,1,"DSL"
"1226-JZNKR",8,1,"No"
"7318-EIVKO",8,1,"DSL"
"3771-PZOBW",20,1,"Fiber optic"
"5136-KCKGI",33,0,"Fiber optic"
"8231-BSWXX",71,1,"Fiber optic"
"6486-LHTMA",31,1,"Fiber optic"
"4083-BFNYK",38,1,"Fiber optic"
"3722-WPXTK",1,0,"Fiber optic"
"7389-KBFIT",2,1,"DSL"
"7176-WIONM",12,1,"DSL"
"5141-ZUVBH",9,1,"Fiber optic"
"1089-HDMKP",11,1,"DSL"
"7623-HKYRK",6,1,"No"
"0310-SUCIN",71,1,"DSL"
"5197-PYEPU",42,1,"Fiber optic"
"2929-ERCFZ",8,0,"Fiber optic"
"7548-SEPYI",5,0,"Fiber optic"
"8835-VSDSE",2,0,"Fiber optic"
"6619-RPLQZ",45,1,"No"
"3275-RHRNE",28,1,"DSL"
"3503-TYDAY",43,1,"Fiber optic"
"6901-GOGZG",60,1,"DSL"
"1623-NLDOT",42,0,"DSL"
"7021-XSNYE",7,1,"DSL"
"9621-OUPYD",25,1,"No"
"9898-KZQDZ",40,0,"Fiber optic"
"8982-NHAVY",27,1,"Fiber optic"
"4307-KWMXE",10,1,"DSL"
"0141-YEAYS",27,1,"Fiber optic"
"2450-ZKEED",11,1,"DSL"
"3694-DELSO",4,1,"DSL"
"3893-JRNFS",68,1,"DSL"
"9603-OAIHC",1,1,"Fiber optic"
"1133-KXCGE",18,1,"No"
"5236-PERKL",57,0,"Fiber optic"
"0142-GVYSN",26,1,"No"
"1049-FYSYG",17,1,"DSL"
"7854-FOKSF",1,0,"DSL"
"2519-FAKOD",38,0,"Fiber optic"
"8406-LNMHF",59,1,"Fiber optic"
"1821-BUCWY",30,1,"DSL"
"8263-JQAIK",2,0,"DSL"
"0023-UYUPN",50,1,"No"
"8314-DPQHL",9,1,"DSL"
"1465-WCZVT",3,1,"No"
"9481-SFCQY",14,1,"DSL"
"6360-SVNWV",31,1,"Fiber optic"
"0567-GGCAC",7,1,"DSL"
"7089-IVVAZ",8,0,"Fiber optic"
"8884-MRNSU",17,1,"No"
"2171-UDMFD",32,1,"No"
"9050-IKDZA",2,1,"Fiber optic"
"2205-YMZZJ",7,0,"Fiber optic"
"9802-CAQUT",72,1,"Fiber optic"
"1254-IZEYF",31,0,"Fiber optic"
"0187-WZNAB",27,1,"Fiber optic"
"9492-TOKRI",18,0,"Fiber optic"
"1475-VWVDO",7,1,"Fiber optic"
"9221-OTIVJ",14,0,"Fiber optic"
"1357-MVDOZ",11,1,"DSL"
"7602-MVRMB",72,1,"Fiber optic"
"3325-FUYCG",28,0,"Fiber optic"
"5908-QMGOE",15,0,"Fiber optic"
"1197-BVMVG",4,1,"Fiber optic"
"5406-KGRMX",71,1,"No"
"8481-YYXWG",5,0,"Fiber optic"
"5968-HYJRZ",47,1,"No"
"5198-EFNBM",57,1,"Fiber optic"
"7516-GMHUV",50,1,"Fiber optic"
"7140-ADSMJ",8,1,"No"
"2230-XTUWL",48,1,"No"
"7706-YLMQA",70,1,"No"
"2585-KTFRE",1,1,"DSL"
"7994-UYIVZ",8,1,"Fiber optic"
"2609-IAICY",1,0,"Fiber optic"
"1740-CSDJP",1,0,"DSL"
"7717-BICXI",60,1,"No"
"6559-RAKOZ",49,1,"Fiber optic"
"2636-OHFMN",4,0,"DSL"
"4716-MRVEN",29,1,"No"
"2143-LJULT",67,1,"No"
"1323-OOEPC",53,0,"Fiber optic"
"3200-MNQTF",67,1,"DSL"
"6164-HXUGH",6,1,"No"
"5630-IXDXV",47,1,"Fiber optic"
"0320-DWVTU",53,1,"Fiber optic"
"9135-MGVPY",69,1,"DSL"
"1212-GLHMD",3,1,"Fiber optic"
"7878-JGDKK",4,1,"DSL"
"1088-AUUZZ",56,1,"DSL"
"0397-GZBBC",59,0,"Fiber optic"
"6614-YWYSC",61,1,"No"
"9588-OZDMQ",2,1,"DSL"
"7641-EUYET",46,0,"Fiber optic"
"6476-EPYZR",12,1,"No"
"9921-ZVRHG",14,0,"Fiber optic"
"1174-FGIFN",28,1,"Fiber optic"
"6620-HVDUJ",24,1,"DSL"
"4701-MLJPN",31,0,"DSL"
"1032-MAELW",68,1,"DSL"
"7641-TQFHN",39,1,"Fiber optic"
"1552-TKMXS",42,1,"No"
"9206-GVPEQ",13,0,"DSL"
"8622-ZLFKO",6,1,"Fiber optic"
"1596-BBVTG",35,0,"Fiber optic"
"6188-UXBBR",38,1,"No"
"2333-KWEWW",18,1,"No"
"5702-SKUOB",4,1,"No"
"1134-YWTYF",27,1,"DSL"
"6061-GWWAV",41,1,"DSL"
"0679-TDGAK",50,1,"DSL"
"6585-WCEWR",72,1,"No"
"9067-YGSCA",70,1,"No"
"9067-SQTNS",44,1,"No"
"8433-WXGNA",2,0,"Fiber optic"
"1776-SPBWV",34,1,"No"
"8735-SDUFN",72,1,"No"
"9668-PUGNU",71,1,"No"
"9405-GPBBG",64,1,"Fiber optic"
"1926-QUZNN",72,1,"No"
"3707-GNWHM",1,0,"Fiber optic"
"7016-NVRIC",29,1,"Fiber optic"
"5829-NVSQN",23,1,"DSL"
"9565-AXSMR",52,1,"No"
"8922-LIEGH",25,0,"Fiber optic"
"8869-LIHMK",64,1,"Fiber optic"
"8245-UMPYT",16,0,"Fiber optic"
"5186-SAMNZ",1,0,"Fiber optic"
"0447-RXSGD",24,1,"Fiber optic"
"4927-WWOOZ",2,1,"Fiber optic"
"5788-YPOEG",34,1,"DSL"
"5373-SFODM",36,0,"Fiber optic"
"0661-KBKPA",53,1,"DSL"
"9081-WWXKP",47,1,"No"
"0784-ZQJZX",72,1,"No"
"3133-PZNSR",72,1,"Fiber optic"
"5766-ZJYBB",1,0,"No"
"8931-GJJIQ",9,0,"Fiber optic"
"4277-PVRAN",8,0,"Fiber optic"
"0022-TCJCI",45,0,"DSL"
"0722-SVSFK",7,1,"Fiber optic"
"3612-YVGSJ",71,1,"No"
"9825-YCXWZ",41,1,"Fiber optic"
"5397-NSKQG",67,1,"DSL"
"8565-HBFNN",69,1,"Fiber optic"
"2000-DHJUY",70,1,"DSL"
"0203-HHYIJ",25,0,"No"
"8670-ERCJH",72,1,"Fiber optic"
"7758-UJWYS",34,1,"DSL"
"2050-ONYDQ",65,1,"No"
"7055-JCGNI",70,1,"Fiber optic"
"0739-UUAJR",72,1,"DSL"
"4826-DXMUP",35,1,"DSL"
"0952-KMEEH",13,0,"Fiber optic"
"7285-KLOTR",12,1,"DSL"
"0654-PQKDW",62,1,"DSL"
"7175-NTIXE",25,1,"DSL"
"7963-SHNDT",52,1,"DSL"
"9796-BPKIW",8,1,"Fiber optic"
"0188-GWFLE",2,1,"No"
"8129-GMVGI",56,1,"No"
"2882-DDZPG",12,1,"No"
"3547-LQRIK",47,1,"No"
"9137-NOQKA",2,1,"No"
"5843-TTHGI",18,1,"DSL"
"1849-RJYIG",8,1,"DSL"
"8868-GAGIO",45,1,"Fiber optic"
"4061-UKJWL",3,1,"DSL"
"5380-XPJNZ",38,1,"No"
"8263-QMNTJ",72,1,"Fiber optic"
"8178-EYZUO",46,0,"Fiber optic"
"3230-JCNZS",71,1,"Fiber optic"
"0277-ORXQS",66,1,"DSL"
"5130-IEKQT",25,0,"Fiber optic"
"3230-WYKIR",18,0,"DSL"
"7996-BPXHY",13,1,"No"
"3227-WLKLI",65,1,"DSL"
"0407-BDJKB",60,0,"Fiber optic"
"2266-FUBDZ",15,1,"No"
"8237-ULIXL",72,1,"No"
"9600-UDOPK",30,0,"Fiber optic"
"8216-AZUUZ",42,1,"Fiber optic"
"9153-BTBVV",71,1,"No"
"4074-SJFFA",1,0,"DSL"
"3269-ATYWD",39,0,"Fiber optic"
"5186-PEIZU",35,1,"No"
"1074-AMIOH",53,1,"Fiber optic"
"4910-GMJOT",1,0,"Fiber optic"
"0354-WYROK",31,0,"Fiber optic"
"4361-FEBGN",48,1,"No"
"7748-UMTRK",30,1,"Fiber optic"
"0380-ZCSBI",10,1,"No"
"7145-FEJWU",12,1,"Fiber optic"
"6463-MVYRY",57,1,"DSL"
"3969-JQABI",58,1,"DSL"
"9624-EGDEQ",37,1,"No"
"1051-EQPZR",44,1,"No"
"5849-ASHZJ",27,1,"No"
"5780-INQIK",8,1,"DSL"
"7576-OYWBN",3,0,"Fiber optic"
"4526-ZJJTM",25,1,"Fiber optic"
"8384-FZBJK",57,1,"Fiber optic"
"3750-RNQKR",12,1,"No"
"0962-CQPWQ",62,1,"No"
"3096-YXENJ",65,1,"Fiber optic"
"1265-BCFEO",71,1,"DSL"
"5837-LXSDN",21,1,"DSL"
"5945-AZYHT",71,1,"Fiber optic"
"8325-QRPZR",7,1,"Fiber optic"
"6384-VMJHP",72,1,"DSL"
"2262-SLNVK",1,1,"Fiber optic"
"7730-CLDSV",72,1,"Fiber optic"
"1135-HIORI",64,1,"Fiber optic"
"0164-APGRB",72,1,"Fiber optic"
"6481-ESCNL",29,1,"Fiber optic"
"1790-NESIO",13,1,"No"
"1550-EENBN",31,1,"Fiber optic"
"5539-TMZLF",1,0,"Fiber optic"
"4323-SADQS",7,0,"DSL"
"4446-BZKHU",61,0,"Fiber optic"
"5202-IVJNU",39,0,"DSL"
"5976-JCJRH",10,0,"Fiber optic"
"8198-RKSZG",14,1,"DSL"
"0137-OCGAB",1,0,"Fiber optic"
"3351-NQLDI",67,0,"Fiber optic"
"9297-EONCV",72,1,"DSL"
"7593-JNWRU",6,0,"DSL"
"4588-YBNIB",1,0,"No"
"1069-QJOEE",25,1,"No"
"3336-JORSO",33,0,"Fiber optic"
"7799-DSEWS",18,1,"DSL"
"8766-PAFNE",71,1,"DSL"
"5315-CKEQK",28,1,"DSL"
"3130-ICDUP",2,1,"Fiber optic"
"0820-FNRNX",17,1,"DSL"
"0880-FVFWF",56,1,"Fiber optic"
"4611-ANLQC",60,1,"DSL"
"4213-HKBJO",33,1,"No"
"2792-LSHWX",1,1,"Fiber optic"
"5028-GZLDO",2,0,"Fiber optic"
"0014-BMAQU",63,1,"Fiber optic"
"6861-XWTWQ",7,0,"Fiber optic"
"9018-PCIOK",55,1,"DSL"
"4837-QUSFT",65,1,"Fiber optic"
"6877-TJMBR",1,0,"Fiber optic"
"9953-ZMKSM",63,1,"No"
"0907-HQNTS",70,1,"Fiber optic"
"7665-NKLAV",36,1,"DSL"
"6769-DCQLI",52,0,"Fiber optic"
"2433-KMEAS",22,0,"DSL"
"4391-LNRXK",22,1,"Fiber optic"
"8250-ZNGGW",5,1,"DSL"
"2195-ZRVAX",47,0,"Fiber optic"
"3550-SAHFP",33,0,"Fiber optic"
"2011-TRQYE",18,0,"DSL"
"8562-GHPPI",1,1,"No"
"5893-PYOLZ",56,1,"DSL"
"4986-MXSFP",2,1,"No"
"6131-FOYAS",35,1,"DSL"
"3027-YNWZU",64,1,"No"
"5609-IMCGG",15,1,"Fiber optic"
"4873-ILOLJ",24,0,"Fiber optic"
"4727-MCYZG",1,1,"DSL"
"9481-WHGWY",70,1,"DSL"
"2725-KXXWT",1,0,"Fiber optic"
"9565-DJPIB",4,0,"Fiber optic"
"4328-VUFWD",39,1,"DSL"
"3301-LSLWQ",29,1,"DSL"
"7473-ZBDSN",14,1,"No"
"3166-PNEOF",61,1,"DSL"
"5639-NTUPK",13,1,"DSL"
"8780-YRMTT",66,1,"DSL"
"8348-HFYIV",2,0,"DSL"
"5140-FOMCQ",59,1,"Fiber optic"
"6242-SGYTS",62,1,"Fiber optic"
"8166-ORCHU",33,1,"Fiber optic"
"8414-OOEEL",66,1,"DSL"
"8454-AATJP",72,1,"Fiber optic"
"6849-WLEYG",1,0,"No"
"4659-NZRUF",19,0,"Fiber optic"
"4531-AUZNK",51,1,"Fiber optic"
"4191-XOVOM",63,1,"Fiber optic"
"2150-OEGBV",27,1,"No"
"8429-XIBUM",22,0,"Fiber optic"
"1855-CFULU",4,1,"No"
"4878-BUNFV",42,1,"No"
"1872-EBWSC",29,1,"No"
"2608-BHKFN",4,0,"Fiber optic"
"7026-YMSBE",30,1,"No"
"7341-LXCAF",4,0,"Fiber optic"
"6997-UVGOX",71,1,"DSL"
"9674-EHPPG",46,1,"DSL"
"9462-MJUAW",4,0,"DSL"
"8128-YVJRG",7,0,"Fiber optic"
"5440-VHLUL",69,1,"Fiber optic"
"5781-BKHOP",72,1,"Fiber optic"
"4283-FUTGF",19,0,"Fiber optic"
"5213-TWWJU",28,1,"Fiber optic"
"1569-TTNYJ",5,0,"Fiber optic"
"8628-MFKAX",72,1,"Fiber optic"
"2397-BRLOM",8,0,"Fiber optic"
"7629-WIXZF",7,1,"DSL"
"5445-GLVOT",22,1,"DSL"
"3976-HXHCE",72,1,"No"
"2466-NEJOJ",8,1,"No"
"0254-KCJGT",52,1,"DSL"
"5472-CVMDX",68,1,"DSL"
"6461-SZMCV",71,1,"DSL"
"8150-QUDFX",2,1,"No"
"9508-ILZDG",34,1,"Fiber optic"
"2346-DJQTB",35,1,"DSL"
"1697-LYYYX",61,1,"No"
"1942-OQFRW",1,1,"DSL"
"4749-VFKVB",1,0,"DSL"
"9640-ZSLDC",53,1,"DSL"
"4231-LZUYM",72,1,"No"
"7598-UAASY",2,0,"Fiber optic"
"7938-OUHIO",3,0,"Fiber optic"
"8510-AWCXC",13,0,"Fiber optic"
"6128-AQBMT",41,1,"DSL"
"3594-BDSOA",24,1,"No"
"0431-APWVY",28,0,"Fiber optic"
"5133-VRSAB",8,1,"DSL"
"5996-DAOQL",1,1,"No"
"6838-YAUVY",54,1,"Fiber optic"
"0484-JPBRU",41,1,"No"
"7883-ROJOC",19,1,"DSL"
"0244-LGNFY",72,1,"DSL"
"7274-CGTOD",62,1,"DSL"
"4295-YURET",56,1,"DSL"
"3426-NIYYL",15,0,"DSL"
"8225-BTJAU",10,0,"Fiber optic"
"4635-EJYPD",32,1,"No"
"1866-ZSLJM",21,1,"No"
"4636-TVXVG",62,1,"No"
"4236-UJPWO",2,1,"DSL"
"9392-XBGTD",27,1,"No"
"3387-VATUS",5,0,"Fiber optic"
"6402-SSEJG",25,1,"DSL"
"1143-NMNQJ",2,0,"Fiber optic"
"1169-SAOCL",49,1,"Fiber optic"
"1110-KYLGQ",63,1,"Fiber optic"
"9929-PLVPA",4,1,"No"
"3518-PZXZQ",1,1,"DSL"
"2371-JUNGC",11,1,"No"
"7693-QPEFS",52,1,"Fiber optic"
"0924-BJCRC",60,1,"Fiber optic"
"5074-FBGHB",64,1,"Fiber optic"
"2351-BKRZW",43,1,"DSL"
"4455-BFSPD",61,1,"Fiber optic"
"0415-MOSGF",1,0,"DSL"
"1724-BQUHA",5,0,"Fiber optic"
"3948-KXDUF",66,1,"DSL"
"2323-ARSVR",67,1,"Fiber optic"
"0815-MFZGM",42,1,"Fiber optic"
"4826-XTSOH",1,0,"Fiber optic"
"5480-XTFFL",31,1,"No"
"8295-FHIVV",7,1,"No"
"2495-INZWQ",4,0,"DSL"
"9086-YJYXS",34,1,"DSL"
"1179-INLAT",3,1,"No"
"7909-FIOIY",19,1,"DSL"
"4139-SUGLD",31,0,"DSL"
"6857-VWJDT",1,0,"Fiber optic"
"6351-SCJKT",3,1,"DSL"
"5468-BPMMO",46,1,"No"
"5624-BQSSA",1,0,"No"
"0197-PNKNK",69,1,"Fiber optic"
"2439-QKJUL",5,1,"No"
"1194-SPVSP",1,1,"No"
"9534-NSXEM",26,1,"No"
"2408-WITXK",10,0,"DSL"
"8929-KSWIH",25,1,"Fiber optic"
"2250-IVBWA",64,1,"Fiber optic"
"1810-MVMAI",30,1,"DSL"
"9506-UXUSK",13,1,"Fiber optic"
"1229-RCALF",64,1,"Fiber optic"
"3572-UOLYZ",46,1,"Fiber optic"
"1429-UYJSV",12,1,"No"
"5577-OTWWW",15,0,"No"
"6100-QQHEB",17,0,"Fiber optic"
"6366-XIVKZ",13,1,"DSL"
"3470-OBUET",67,1,"DSL"
"2770-NSVDG",24,1,"DSL"
"9375-MHRRS",6,1,"DSL"
"2634-HCZGT",53,0,"DSL"
"7503-QQRVF",16,0,"Fiber optic"
"4860-YZGZM",10,1,"No"
"6599-GZWCM",13,1,"Fiber optic"
"2691-NZETQ",9,0,"Fiber optic"
"4404-HIBDJ",25,0,"DSL"
"5533-NHFRF",7,1,"DSL"
"7037-MTYVW",38,1,"DSL"
"4760-THGOT",43,1,"Fiber optic"
"7295-JOMMD",4,0,"Fiber optic"
"4016-BJKTZ",25,1,"Fiber optic"
"6584-VQMYT",27,1,"DSL"
"9838-BFCQT",72,1,"No"
"2790-XUYMV",71,1,"Fiber optic"
"0581-MDMPW",24,1,"Fiber optic"
"5013-SBUIH",50,0,"Fiber optic"
"1023-BQXZE",57,1,"DSL"
"9163-GHAYE",15,1,"DSL"
"3904-UKFRE",4,1,"Fiber optic"
"5353-WILCI",28,1,"DSL"
"0709-TVGUR",9,0,"Fiber optic"
"0058-EVZWM",55,1,"Fiber optic"
"6023-YEBUP",3,0,"Fiber optic"
"7209-JCUDS",10,0,"Fiber optic"
"7009-PCARS",55,1,"No"
"0519-DRGTI",20,1,"No"
"1017-FBQMM",62,1,"Fiber optic"
"3001-CBHLQ",32,0,"Fiber optic"
"1985-MBRYP",43,1,"No"
"6158-DWPZT",9,0,"DSL"
"9372-TXXPS",60,1,"DSL"
"3259-QMXUN",58,1,"DSL"
"1015-JPFYW",7,1,"No"
"6645-MXQJT",2,1,"Fiber optic"
"4360-QRAVE",37,1,"DSL"
"8433-WPJTV",65,1,"Fiber optic"
"5804-JMYIO",39,1,"No"
"3763-GCZHZ",66,0,"Fiber optic"
"6484-LATFU",68,1,"No"
"7599-NTMDP",62,1,"DSL"
"0772-GYEQQ",3,0,"Fiber optic"
"0536-ACXIP",72,1,"Fiber optic"
"0936-NQLJU",41,1,"No"
"4831-EOBFE",29,0,"Fiber optic"
"1575-KRZZE",4,1,"DSL"
"3251-YMVWZ",53,1,"No"
"4102-OQUPX",1,0,"Fiber optic"
"9170-GYZJC",41,0,"DSL"
"4884-LEVMQ",39,1,"No"
"8857-CUPFQ",63,1,"No"
"7610-TVOPG",15,1,"No"
"3638-DIMPH",13,1,"DSL"
"1845-ZLLIG",1,1,"DSL"
"8559-WNQZS",1,1,"No"
"3999-QGRJH",8,0,"Fiber optic"
"1699-UOTXU",60,1,"DSL"
"2454-RPBRZ",12,0,"Fiber optic"
"0635-WKOLD",40,1,"DSL"
"5993-JSUWV",66,1,"DSL"
"4518-FZBSX",42,1,"No"
"5387-ASZNZ",66,1,"DSL"
"6988-CJEYV",49,1,"Fiber optic"
"2002-MZHWP",1,0,"No"
"3097-FQTVJ",41,1,"No"
"5465-BUBFA",41,1,"No"
"7299-GNVPL",23,1,"Fiber optic"
"9743-DQKQW",3,1,"DSL"
"1215-VFYVK",4,1,"DSL"
"9371-BITHB",52,1,"No"
"2265-CYWIV",4,0,"Fiber optic"
"9093-FPDLG",11,1,"Fiber optic"
"0541-FITGH",2,1,"DSL"
"6985-HAYWX",26,1,"Fiber optic"
"7508-KBIMB",24,1,"DSL"
"6838-HVLXG",12,1,"No"
"2277-DJJDL",60,1,"Fiber optic"
"1897-OKVMW",64,1,"DSL"
"5485-ITNPC",66,1,"DSL"
"0233-FTHAV",60,1,"Fiber optic"
"4644-PIZRT",17,1,"DSL"
"8922-NPKBJ",42,1,"No"
"2740-TVLFN",1,1,"DSL"
"7771-CFQRQ",47,1,"DSL"
"9512-PHSMG",10,1,"No"
"6963-EZQEE",70,1,"DSL"
"2452-KDRRH",67,1,"Fiber optic"
"2004-OCQXK",1,0,"Fiber optic"
"5027-QPKTE",7,0,"Fiber optic"
"4146-SVFUD",1,1,"DSL"
"1564-HJUVY",4,1,"DSL"
"3617-XLSGQ",66,1,"Fiber optic"
"7517-LDMPS",12,1,"Fiber optic"
"7244-KXYZN",24,1,"No"
"5226-NOZFC",26,1,"Fiber optic"
"2672-HUYVI",6,0,"Fiber optic"
"1400-WIVLL",57,1,"Fiber optic"
"7508-MYBOG",14,0,"Fiber optic"
"8148-NLEGT",42,1,"No"
"0148-DCDOS",25,0,"Fiber optic"
"8347-GDTMP",64,1,"No"
"9992-RRAMN",22,0,"Fiber optic"
"6746-WAUWT",19,1,"No"
"0310-MVLET",61,0,"Fiber optic"
"0428-IKYCP",22,1,"Fiber optic"
"4550-VBOFE",70,0,"Fiber optic"
"2187-PKZAY",12,1,"Fiber optic"
"4003-OCTMP",31,1,"DSL"
"6652-YFFJO",11,1,"DSL"
"7225-IILWY",68,1,"No"
"5248-RPYWW",72,1,"DSL"
"7923-IYJWY",67,1,"Fiber optic"
"3170-GWYKC",60,1,"Fiber optic"
"5696-QURRL",1,0,"DSL"
"7409-KIUTL",1,0,"Fiber optic"
"9830-ECLEN",58,1,"DSL"
"1732-VHUBQ",47,0,"Fiber optic"
"0495-RVCBF",1,0,"Fiber optic"
"2668-TZSPS",1,1,"No"
"7854-EDSSA",22,0,"DSL"
"8869-TORSS",48,0,"DSL"
"7446-SFAOA",37,1,"No"
"9522-ZSINC",13,1,"No"
"8234-GSZYK",43,1,"No"
"6505-OZNPG",6,1,"DSL"
"6164-HAQTX",71,1,"DSL"
"0679-IDSTG",1,0,"Fiber optic"
"7765-LWVVH",72,1,"Fiber optic"
"1658-TJVOA",6,1,"Fiber optic"
"0953-LGOVU",12,1,"DSL"
"2115-BFTIW",25,0,"Fiber optic"
"4692-NNQRU",21,1,"Fiber optic"
"7742-MYPGI",6,1,"DSL"
"0611-DFXKO",20,0,"Fiber optic"
"7780-OTDSO",18,0,"Fiber optic"
"9619-GSATL",43,1,"DSL"
"5622-UEJFI",35,1,"No"
"9747-DDZOS",1,0,"Fiber optic"
"0674-DGMAQ",32,1,"Fiber optic"
"6203-HBZPA",52,1,"DSL"
"0484-FFVBJ",32,1,"DSL"
"0301-FIDRB",72,1,"DSL"
"4139-JPIAM",51,1,"DSL"
"2181-TIDSV",68,1,"No"
"2761-XECQW",8,1,"DSL"
"1936-CZAKF",49,1,"DSL"
"9453-PATOS",72,1,"DSL"
"0564-JJHGS",9,0,"Fiber optic"
"3348-CFRNX",28,0,"Fiber optic"
"4402-FTBXC",54,1,"Fiber optic"
"1428-GTBJJ",11,0,"Fiber optic"
"2931-XIQBR",50,1,"Fiber optic"
"0106-UGRDO",69,1,"Fiber optic"
"5542-TBBWB",1,1,"Fiber optic"
"1930-QPBVZ",68,1,"Fiber optic"
"2606-PKWJB",40,1,"DSL"
"5322-ZSMZY",31,1,"No"
"8059-UDZFY",33,1,"Fiber optic"
"7740-BTPUX",55,1,"Fiber optic"
"5220-AGAAX",68,1,"No"
"0208-BPQEJ",12,1,"No"
"9435-JMLSX",71,1,"DSL"
"3352-ALMCK",40,1,"Fiber optic"
"5312-IRCFR",64,1,"Fiber optic"
"5294-IMHHT",53,1,"Fiber optic"
"8802-UNOJF",12,0,"Fiber optic"
"6313-GIDIT",53,0,"DSL"
"6176-YJWAS",72,1,"Fiber optic"
"5310-NOOVA",46,1,"No"
"4526-EXKKN",40,1,"No"
"5311-IHLEI",12,1,"DSL"
"3987-KQDDU",9,1,"Fiber optic"
"3404-JNXAX",51,1,"Fiber optic"
"5131-PONJI",49,1,"Fiber optic"
"2845-AFFTX",41,0,"Fiber optic"
"3489-VSFRD",56,1,"DSL"
"3345-JHUEO",4,1,"No"
"5815-HGGHV",20,1,"DSL"
"5260-UMPWX",26,1,"No"
"2249-YPRNG",20,0,"Fiber optic"
"7410-YTJIK",7,0,"Fiber optic"
"4626-GYCZP",7,0,"Fiber optic"
"5649-RXQTV",51,1,"Fiber optic"
"2674-MIAHT",4,1,"Fiber optic"
"2576-HXMPA",1,1,"No"
"7587-AOVVU",27,1,"Fiber optic"
"5590-BYNII",22,0,"Fiber optic"
"6898-MDLZW",12,1,"DSL"
"3237-AJGEH",3,0,"DSL"
"4707-YNOQA",34,1,"No"
"9357-UJRUN",24,1,"DSL"
"1591-NFNLQ",51,0,"Fiber optic"
"8648-PFRMP",14,1,"DSL"
"7663-CUXZB",59,1,"Fiber optic"
"0258-NOKBL",3,1,"Fiber optic"
"1163-VIPRI",65,1,"Fiber optic"
"2815-CPTUL",5,0,"Fiber optic"
"9348-ROUAI",59,1,"DSL"
"9443-JUBUO",72,1,"DSL"
"0596-BQCEQ",62,0,"Fiber optic"
"1481-ZUWZA",28,0,"Fiber optic"
"3043-TYBNO",3,1,"DSL"
"4830-FAXFM",19,1,"No"
"5906-BFOZT",1,1,"No"
"2960-NKRSO",24,1,"Fiber optic"
"8996-ZROXE",57,1,"DSL"
"5598-IKHQQ",72,1,"No"
"0397-ZXWQF",67,1,"No"
"5266-PFRQK",52,1,"No"
"4674-HGNUA",71,1,"DSL"
"6765-MBQNU",26,1,"No"
"9786-IJYDL",35,1,"Fiber optic"
"1303-SRDOK",55,1,"Fiber optic"
"3769-MHZNV",33,1,"No"
"6295-OSINB",72,1,"Fiber optic"
"3308-MHOOC",1,1,"No"
"2309-OSFEU",10,0,"DSL"
"2207-QPJED",37,1,"Fiber optic"
"4177-JPDFU",12,1,"DSL"
"2239-CFOUJ",1,1,"No"
"8046-DNVTL",62,1,"DSL"
"2209-XADXF",1,1,"DSL"
"6620-JDYNW",18,1,"DSL"
"1891-FZYSA",69,0,"Fiber optic"
"4770-UEZOX",2,1,"Fiber optic"
"1038-RQOST",19,1,"No"
"7613-LLQFO",12,0,"Fiber optic"
"4568-TTZRT",9,1,"No"
"9513-DXHDA",27,1,"DSL"
"2640-PMGFL",27,0,"Fiber optic"
"3801-HMYNL",1,0,"Fiber optic"
"0516-QREYC",24,1,"No"
